,id,name,neighborhood_overview,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price_$,minimum_nights,maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,xgb_predict_avg,rf_predict_avg
41,4265913,Townhouse in Antwerp · ★4.85 · 2 bedrooms · 3 beds · 1.5 baths,"De vakantiewoning ligt vlakbij het Centraal Station, de Zoo, de Opera. De wijk Borgerhout<br />'Boho' is een bruisend deel van de stad met een multicultureel en artistiek, bohemien karakter. Overal duiken hippe cafés en restaurants op.<br />De Elisabethzaal, de Lotto Arena en het Sportpaleis; de grote concertzalen van Antwerpen, zijn vlakbij.",22144864,within an hour,100%,69%,t,2,3,"Antwerp, Flanders, Belgium",Amandus - Atheneum,,51.21765,4.4284,Entire townhouse,Entire home/apt,4,,1.5 baths,,3.0,[],256.0,2,1125,1125,27,4,0,2014-11-23,2023-10-23,4.85,4.96,5.0,4.96,4.93,4.44,4.85,f,2,2,0,0,0.24,5.0,5.0
42,4322521,Rental unit in Antwerp · ★4.86 · 2 bedrooms · 4 beds · 2 baths,"Located in the center of Antwerp (south of city center), the apartment is situated with an abundance of restaurants, bars, shopping, landmarks and galleries. A great location for couples and families visiting Antwerp and seeking a great place to stay. <br />Due to its proximity to the city center, most places are within walking distance. However, you can also take the tramway or bus – both are 50 meters from the apartment – to help you explore or get around the city:<br />- Central Station (most beautiful train station in the world!)<br />- palace on the meir: a genuine palace. The originally 18th century building used to be the home/residence of important rulers such as Napoleon Bonaparte.  <br />- Antwerp Zoo is one of the oldest and best-known zoos in Europe<br />- Aquatopia is like living under the ocean in the future<br />- Pirates Island is a great place for children aged between 2 and twelve. Here, you can meet Peg Leg and his mates where you can play for hours in a renovated wa",15216532,within an hour,100%,99%,t,4,4,"Antwerp, Flanders, Belgium",Zuid,,51.20585,4.38986,Entire rental unit,Entire home/apt,8,,2 baths,,4.0,[],161.0,2,1125,1125,314,14,0,2014-12-27,2023-10-16,4.86,4.86,4.83,4.95,4.96,4.8,4.81,f,2,2,0,0,2.86,4.931506849315069,4.883561643835616
43,4332020,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,rustige residentiële buurt met alle nodige winkels en resto's op minder dan 5 minuten lopen,1754396,within an hour,100%,93%,t,2,2,"Antwerpen, Vlaams Gewest, Belgium",Markgrave,,51.20113,4.40153,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],60.0,1,14,14,18,7,1,2015-08-21,2023-12-10,4.89,5.0,4.94,4.94,5.0,4.72,4.83,f,2,2,0,0,0.18,5.0,5.0
44,4425751,Condo in Antwerp · ★4.73 · 2 bedrooms · 2 beds · 1 shared bath,"The apartment is very close to Central Station, the central bus stop station Roosevelt & known for it's cosy coffee places, sweet restaurants and direct connection to the old city centre & the big shopping places. Two streets further you can enjoy the green lung of Antwerp.",3093188,within an hour,100%,61%,f,1,1,"Antwerp, Flanders, Belgium",Stadspark,,51.20934,4.41503,Private room in condo,Private room,4,,1 shared bath,,2.0,[],64.0,1,1125,1125,112,9,2,2014-12-29,2023-12-16,4.73,4.85,4.68,4.86,4.89,4.67,4.68,f,1,0,1,0,1.02,5.0,4.951612903225806
45,4502646,Loft in Antwerp · ★4.78 · Studio · 2 beds · 1.5 baths,"The historic part of Antwerp’s city center is full of charming buildings, restaurants, cafés, shops. Our apartment is located in a car free street (after 11am).",13059720,within an hour,100%,95%,t,1,2,"Antwerp, Flanders, Belgium",Historisch Centrum,,51.21873,4.39914,Entire loft,Entire home/apt,4,,1.5 baths,,2.0,[],82.0,1,1125,1125,800,60,5,2014-12-07,2023-12-10,4.78,4.85,4.81,4.87,4.92,4.91,4.77,f,1,1,0,0,7.26,4.970387243735763,4.922551252847381
46,4733497,Cottage in Antwerpen · ★4.65 · 4 bedrooms · 4 beds · 1 bath,,24249803,,,,f,1,3,,Sint-Andries,,51.21743,4.39925,Entire cottage,Entire home/apt,6,,1 bath,,4.0,[],190.0,2,60,60,120,0,0,2015-01-19,2021-12-05,4.65,4.8,4.48,4.94,4.91,4.98,4.64,f,1,1,0,0,1.1,4.931034482758621,4.913793103448276
47,4748466,Condo in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,Rustige straat in een levendige buurt,24507004,within an hour,100%,100%,f,2,2,"Antwerpen, Vlaams Gewest, Belgium",Zuid,,51.20666204423917,4.392056396958939,Entire condo,Entire home/apt,4,,1 bath,,2.0,[],165.0,1,28,1125,9,4,0,2022-07-02,2023-11-05,5.0,4.78,4.89,5.0,5.0,4.89,4.78,t,1,1,0,0,0.5,5.0,4.75
48,4920115,Rental unit in Antwerpen · ★4.71 · 1 bedroom · 2 beds · 1 bath,"The flat is located near the green heart of Antwerp: 3 parks including the open-air museum 'Het Middelheim', conference centre Antwerp Expo and cultural temple 'De Singel', and cosy restaurants within walking distance. <br /><br />Its practical location near the motorway exits makes it the perfect base for visiting Antwerp, but also Brussels (35 km away).",25217689,within an hour,100%,100%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Kiel,,51.18307,4.38796,Entire rental unit,Entire home/apt,2,,1 bath,,2.0,[],174.0,2,90,90,7,0,0,2015-01-02,2015-09-14,4.71,4.71,4.57,5.0,5.0,3.86,4.71,f,1,1,0,0,0.06,5.0,5.0
49,4980368,Rental unit in Antwerpen · ★4.89 · 2 bedrooms · 4 beds · 1 bath,"Vlakbij het bruisende zurenborg zonder dat je hiervan overlast ondervindt.  Het centrum van Antwerpen is met de vele vervoersmogelijkheden (tram, bus, velo's, ...) vlot bereikbaar (Kathedraal op 15 minuten te bereiken). <br /><br />Supermarkten, een bakker en andere winkels kan je vlakbij vinden.<br /><br />Het grote Berchem treinstation is op slechts 400 meter gelegen, De Antwerpse ring ligt op 100 meter (zonder geluidsoverlast).",25674863,within an hour,100%,96%,t,2,2,"Antwerpen, Vlaanderen, Belgium",Groenenhoek,,51.20373,4.4406,Entire rental unit,Entire home/apt,6,,1 bath,,4.0,[],83.0,2,1125,1125,18,12,0,2016-04-05,2023-11-13,4.89,4.94,4.71,4.82,4.94,4.71,4.71,t,2,2,0,0,0.19,5.0,5.0
50,4985922,Rental unit in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1 bath,"Zeer toffe buurt vlakbij centrum ,alle comfort van winkels in de nabijheid .",25701603,within a few hours,100%,88%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Harmonie,,51.20845,4.40583,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],99.0,2,30,30,50,18,1,2015-05-26,2023-12-10,4.71,4.82,4.73,4.94,4.98,4.61,4.69,f,1,1,0,0,0.48,5.0,5.0
51,5020599,Loft in Antwerpen · ★4.92 · Studio · 1 bed · 1 bath,"This is a very quite and safe neighbourhood at night near all the theatres, restaurants, supermarkets (Delhaize, Carrefour, CRU, Albert Heijn, Jumbo) and old town of Antwerp",13357011,,,64%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Theaterbuurt-Meir,,51.21758,4.40584,Entire loft,Entire home/apt,2,,1 bath,,1.0,[],115.0,4,1125,1125,60,12,0,2015-02-02,2023-07-23,4.92,4.92,4.9,4.93,4.95,4.97,4.9,f,1,1,0,0,0.55,5.0,4.9743589743589745
52,5026455,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 2 beds · 2.5 baths,"The Hamsa is right in the centre of Antwerp and in the heart of the Fashion District. Great for fashion, shopping, going out for diner, etc.",4492282,,,,f,1,3,"Antwerpen, Vlaams Gewest, Belgium",Sint-Andries,,51.21645,4.40084,Entire rental unit,Entire home/apt,4,,2.5 baths,,2.0,[],171.0,2,1125,1125,87,0,0,2015-01-31,2020-03-16,4.86,4.91,4.85,4.93,4.93,4.94,4.74,f,1,1,0,0,0.8,4.985714285714286,4.9714285714285715
53,5047962,Loft in Antwerpen · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,We live in an historical building.<br />The neighbourhood is very quiet.<br />Close to the city center,12309348,within a day,100%,94%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Haringrode,,51.2027654,4.4244886,Private room in loft,Private room,2,,1.5 baths,,1.0,[],60.0,2,190,190,178,22,1,2015-02-04,2023-12-02,4.7,4.81,4.79,4.93,4.93,4.83,4.7,f,1,0,1,0,1.64,5.0,4.972972972972973
54,5143364,Condo in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,,15066463,within a day,50%,50%,f,1,1,,Borgerhout Intra Muros Zuid,,51.21311,4.43188,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],85.0,5,14,14,1,1,0,2023-08-31,2023-08-31,4.0,4.0,4.0,4.0,5.0,4.0,4.0,f,1,1,0,0,0.25,5.0,5.0
55,5233718,Rental unit in Antwerpen · ★4.94 · 1 bedroom · 4 beds · 1.5 baths,The apartment is amazingly well situated - without exaggeration it is extremely convenient to stay there . Grocery shopping is also easy - one carrefour express is less than a 100 meters away and a bigger Liddle is on the main avenue side in 200 meters from the apartment building.,27086764,within a day,50%,86%,t,1,1,"Antwerpen, Belgium",Theaterbuurt-Meir,,51.21543,4.41303,Entire rental unit,Entire home/apt,2,,1.5 baths,,4.0,[],100.0,3,1125,1125,31,4,0,2015-02-16,2023-10-09,4.94,4.94,4.94,4.9,5.0,4.94,4.87,f,1,1,0,0,0.29,5.0,5.0
56,5379855,Loft in Antwerp · ★4.74 · 4 bedrooms · 5 beds · 2.5 baths,"Borgerhout, or 'Boho' as we like to call it ;-) is a young, vibrant and multicultural neighbourhood. Restaurants, bars, bakeries, but also contemporary art galeries are just a few minutes away.",6930093,within a few hours,90%,92%,f,4,6,"Antwerp, Vlaams Gewest, Belgium",Borgerhout Intra Muros Zuid,,51.21492,4.43353,Entire loft,Entire home/apt,8,,2.5 baths,,5.0,[],370.0,3,1125,1125,242,24,1,2015-04-06,2023-12-10,4.74,4.75,4.75,4.72,4.69,4.19,4.66,f,4,4,0,0,2.28,4.970873786407767,4.922330097087379
57,5417459,Home in Antwerpen · ★4.77 · 2 bedrooms · 2 beds · 2 baths,Within 1 km radius 4 big supermarkets can be found. The local supermarket “Spar” is located at the end of the street. Open 7/7.<br /><br />Binnen een straal van 1 km heb je 4 grote supermarkten bij elkaar. Op de hoek van de straat heb je een kleine buurtwinkel. (Spar),7553126,within an hour,100%,90%,t,2,2,"Antwerpen, Vlaanderen, Belgium",Hoboken - Centrum,,51.18042,4.36373,Entire home,Entire home/apt,4,,2 baths,,2.0,[],99.0,16,1125,1125,97,5,0,2016-03-05,2023-09-16,4.77,4.84,4.7,4.87,4.95,4.55,4.81,f,2,1,1,0,1.02,5.0,4.955555555555556
58,5536783,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,"The myriad of choices when it comes to bars and restaurants. The availability of authentic ethnic food, still having some of the best Belgian brasseries in the area AND true haute-cuisine for the fanatic foodies.<br /><br />You can take a stroll along the Schelt, sit in the sun on one of the many different squares which are scattered around this neighbourhood or browse one of the many museums. Take a look at the Museum of Fine Arts, Museum of Contemporary Art or the Fashion Museum, all walking distance!",10843073,,,80%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Zuid,,51.20972,4.39794,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],111.0,25,90,90,27,4,0,2015-05-17,2023-08-31,4.85,4.85,4.52,5.0,4.96,4.96,4.63,f,1,1,0,0,0.26,5.0,4.9
59,5574536,Rental unit in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1 bath,"our apartment is located in the heart of the historic center, in a pedestrian street full of nice restaurants.<br />The cathedral and city hall are just 50 meters away, and the main shopping street 'Meir' is 300m away.",28902892,within a few hours,100%,96%,t,2,2,"Antwerpen, Vlaams Gewest, Belgium",Historisch Centrum,,51.21839,4.40051,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],99.0,2,1125,1125,152,19,3,2015-04-13,2023-12-26,4.82,4.9,4.95,4.93,4.92,4.96,4.83,f,2,2,0,0,1.43,4.969072164948454,4.938144329896907
60,5575185,Rental unit in Antwerpen · ★4.95 · 2 bedrooms · 3 beds · 1.5 baths,,28902892,within a few hours,100%,96%,t,2,2,,Historisch Centrum,,51.2203,4.39997,Entire rental unit,Entire home/apt,5,,1.5 baths,,3.0,[],136.0,2,1125,1125,323,47,2,2015-04-04,2023-12-01,4.95,4.95,4.99,4.92,4.93,4.98,4.91,f,2,2,0,0,3.04,5.0,4.9346938775510205
61,5578067,Home in Antwerpen · ★4.84 · 1 bedroom · 2 beds · 1 private bath,"We love about our neighborhood that it's very central, there are some nice small restaurants and bars just around the corner, a good bakery for fresh croissants and delicious pies and several sandwich shops. The historic Cathedral of Antwerp is at walking distance, the ZOO just around the corner and in summer the Park Spoor Noord is a very relaxed location to enjoy some drinks and music.",28920566,within an hour,100%,91%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Universiteitsbuurt,,51.22239,4.41479,Private room in home,Private room,3,,1 private bath,,2.0,[],100.0,2,14,14,234,22,3,2015-04-04,2023-12-17,4.84,4.89,4.96,4.92,4.91,4.78,4.78,f,1,0,1,0,2.2,4.986486486486487,4.95945945945946
62,5646286,Rental unit in Antwerpen · ★4.79 · 1 bedroom · 1 bed · 1 bath,"We have a very lovely lively neighbourhood. There's a lot of couleur locale, Moroccan teahouses, places where you can eat, nightshops. And since a couple of years a younger, hipper crowd, that makes sure there are some nice bars and stuff. More and more galleries are opening here and a couple times a year we have some big art happenings.<br />We are around the corner of the famous theater and concert hall De Roma and not very far away from musiccentre Trix.",4715596,within an hour,100%,97%,t,3,3,"Antwerpen, Vlaams Gewest, Belgium",Borgerhout Intra Muros Noord,,51.21531295776367,4.438201904296875,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],62.0,2,60,1125,86,9,0,2015-04-09,2023-10-23,4.79,4.79,4.73,4.85,4.9,4.6,4.77,t,3,3,0,0,0.81,4.981132075471698,4.943396226415095
63,5741728,Home in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1 bath,"By foot:<br />= Zurenborg: trendy area with pubs, restaurant and nice villa's.<br />= Zoo: the Zoo of Antwerp is the oldest in Belgium, ideal for children.<br />= Central station: beautiful building completely transformed inside in 2007.<br />= Meir: the main shopping street of Antwerp.<br /><br />By bike: <br />= Centrum: you'll find everything what you want.<br />= Rivierenhof: big park ideal to have a picnic, to run or to be in the nature; in the summertimes, everyday, open air concert in a spectacular setting<br />= Park Spoor Noord: big green area with fountains, skate park,  ping pong table and place for barbecue, of course there is also a bar and a playground.<br />= South Antwerp (Het Zuid):  the south of the city is the trendy neighborhood where  you find trendy restaurants, cozy bars, literary cafes, art galleries, art shops, interior design shops …",29779875,,,,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Borgerhout Intra Muros Zuid,,51.21477,4.42966,Entire home,Entire home/apt,2,,1 bath,,1.0,[],70.0,1,1125,1125,34,0,0,2015-04-26,2018-03-04,4.71,4.88,4.91,4.94,4.97,4.26,4.68,f,1,1,0,0,0.32,5.0,5.0
64,5789730,Rental unit in Antwerpen · ★4.70 · 1 bedroom · 2 beds · 1 bath,Situated in a nice and pleasant neighbourhood,30038566,within a day,100%,27%,f,1,2,"Antwerpen, Vlaams Gewest, Belgium",Deurne Zuid Oost,,51.19654,4.46076,Entire rental unit,Entire home/apt,2,,1 bath,,2.0,[],79.0,7,1125,1125,47,3,1,2015-04-05,2023-12-17,4.7,4.8,4.89,4.91,4.81,4.7,4.72,f,1,1,0,0,0.44,4.823529411764706,4.823529411764706
65,5940310,Rental unit in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,"Abdijstraat, shopping, and sleep and relax before visiting the city or country",4586965,within an hour,100%,100%,t,4,5,"Antwerpen, Vlaams Gewest, Belgium",Kiel,,51.18287,4.38895,Entire rental unit,Entire home/apt,2,,1.5 baths,,1.0,[],128.0,1,30,30,60,2,0,2016-06-13,2023-08-13,4.73,4.77,4.62,4.92,4.9,4.48,4.77,f,3,2,1,0,0.65,4.942857142857143,4.914285714285715
66,5994895,Loft in Antwerpen · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,"Dit is de absolute topbuurt van Antwerpen. Centraler kan je niet vinden. Je stapt buiten en je komt meteen in een gezellige winkelwandelstraat.<br />Overal zijn er leuke restaurants, lounge-bars, café's en winkeltjes. De Grote Markt met de historische gildehuizen, het stadhuis en het bekende Brabo-standbeeld, iets verder de Kathedraal en als je de straat uitloopt zit je op de oevers van de  Schelde waar je 's zomers gezellig kan vertoeven  op het ponton.<br /><br />Als je graag gaat shoppen dan zit je hier op de beste locatie van Antwerpen. Je bevindt je hier namelijk vlak aan de befaamde modebuurt van Antwerpen. De beroemdste designers hebben hier hun ateliers en winkels in de Nationalestraat, Kammenstraat.<br />In principe is alles op wandelafstand dankzij de formidabele ligging van het appartement.<br />Uiteraard zijn er ook andere mogelijkheden zoals trams en metro's. Het metrostation vind je onder de Groenplaats en dus slechts op 500m van het appartement.",11857224,within a day,100%,79%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Historisch Centrum,,51.219608,4.398143,Entire loft,Entire home/apt,2,,1.5 baths,,1.0,[],137.0,3,1125,1125,39,9,0,2015-05-25,2023-10-29,4.79,4.87,4.79,4.92,4.95,4.95,4.72,f,1,1,0,0,0.37,5.0,4.967741935483871
67,6000928,Rental unit in Antwerpen · ★4.32 · 1 bedroom · 2 beds · 1 bath,Next to Sportpalace ( big event hall ) <br />Next to Wijnegem shopping center ( biggest shopping mall Benelux) - walking distance !,29134589,within a few hours,100%,69%,f,2,5,"Antwerpen, Vlaams Gewest, Belgium",Deurne Oost,,51.22313,4.48488,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,[],135.0,1,1125,1125,19,2,0,2016-01-02,2023-05-12,4.32,4.47,4.32,4.47,4.37,4.63,4.42,f,1,1,0,0,0.2,4.363636363636363,4.363636363636363
68,6004053,Place to stay in Antwerp · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,"Our neighbourhood is a mix of people, with all ages, races, ...",31168861,within a day,100%,44%,f,1,3,"Antwerp, Flanders, Belgium",Brederode,,51.2025,4.39917,Private room,Private room,1,,1 shared bath,,1.0,[],25.0,7,30,30,35,5,2,2015-04-24,2023-12-22,4.31,4.4,4.26,4.85,4.74,4.38,4.43,f,1,0,1,0,0.33,5.0,5.0
69,6046872,Rental unit in Antwerpen · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,"Quietly situated but with many breakfast and lunch options in the area. The city park is also nearby, for those who just want to see something green. A 10-minute walk will take you to the theater district, museums, historic city center, ... In short, an ideal location to explore the city!",27432928,,,,f,1,1,"Antwerpen, Flanders/Vlaanderen, Belgium",Stadspark,,51.20735,4.41104,Entire rental unit,Entire home/apt,4,,1.5 baths,,2.0,[],,2,1125,1125,80,0,0,2019-03-06,2022-04-24,4.94,4.89,4.99,4.93,4.91,4.89,4.83,f,1,1,0,0,1.37,4.9361702127659575,4.8936170212765955
70,6051973,Condo in Antwerp · ★4.97 · 2 bedrooms · 3 beds · 1 bath,"The apartment is located in the heart of Antwerp. It's a lively neighbourhood with several nice restaurants (Life is Art, Le John, Osaka), bars (Kulminator, Bqr George) and cafes (Lints, Cafematic) just outside the front door. <br /><br />The apartment is very quiet at night, as there are no trams or buses on our street. It's a 5 minute walk to the shopping area (Meir) and 10 minute walk to the historic district (Cathedral, etc.).",3970988,within an hour,100%,100%,t,1,1,"Antwerp, Flanders, Belgium",Theaterbuurt-Meir,,51.214393615722656,4.403626918792725,Entire condo,Entire home/apt,4,,1 bath,,3.0,[],186.0,2,730,730,117,34,4,2015-04-26,2023-12-24,4.97,4.95,4.97,4.97,4.99,5.0,4.86,f,1,1,0,0,1.11,5.0,4.9743589743589745
71,6149034,Rental unit in Antwerpen · ★4.79 · 1 bedroom · 1 bed · 1 bath,"Only a 15 minute walk from the city center, the neighborhood (called 't Eilandje by the locals) at the North of Antwerp sits between the old town and the port of Antwerp.<br />There are plenty of bars and restaurants surrounding the historic docks.",25673165,within an hour,100%,100%,t,1,1,"Antwerpen, Vlaams Gewest, Belgium",Eilandje,,51.23104,4.40388,Entire rental unit,Entire home/apt,4,,1 bath,,1.0,[],68.0,2,1125,1125,476,76,6,2015-05-03,2023-12-17,4.79,4.86,4.86,4.92,4.94,4.81,4.78,t,1,1,0,0,4.52,4.995652173913044,4.965217391304348
